training_step,curriculum_stage,horizon,mode_entropy,spawn_probability,spawn_action_frequency,mode_explore_fraction,mode_explore_team_fraction,mode_forage_fraction,mode_forage_team_fraction,mode_camp_fraction,mode_camp_team_fraction,mode_evade_fraction,mode_evade_team_fraction,mode_regroup_fraction,mode_regroup_team_fraction,mode_conserve_fraction,mode_conserve_team_fraction,movement_intensity_mean,movement_intensity_std,movement_intensity_min,movement_intensity_max,steering_residual_mean,steering_residual_std,steering_residual_min,steering_residual_max
540,3,3000.0,1.2135536765212005,0.5619163402097477,0.5640652179718018,0.49808156885036237,0.4683659585974124,0.07915304817393776,0.09661620612374909,0.11467955094500497,0.11566526646425908,0.014779025152763962,0.017754878514030195,0.07773198806309507,0.08375547370954785,0.21557481881483587,0.21784221659100134,0.506343424320221,0.28915756940841675,2.6676976631279103e-05,0.9996829032897949,0.08593078702688217,0.5457744598388672,-0.9991241097450256,0.9997869729995728
541,3,3000.0,1.220862451379213,0.5149704781501233,0.5134441256523132,0.4962845010615711,0.4909301685131945,0.09593949044585988,0.11078245703766294,0.14742569002123143,0.1495434532617852,0.016321656050955414,0.016036203209303847,0.0625,0.057255014096444776,0.18152866242038215,0.1754527038816088,0.5018085241317749,0.2870822548866272,0.0002040242834482342,0.9999852776527405,0.09756778180599213,0.5516482591629028,-0.9991649389266968,0.9992485046386719
542,3,3000.0,1.1689837014314561,0.5149140462544664,0.5104029774665833,0.5019248395967003,0.45844189854422285,0.13327222731439048,0.17934463659761882,0.14298808432630614,0.14031397679955598,0.017048579285059578,0.017676477522888333,0.046012832263978,0.042513021307055324,0.15875343721356552,0.16170998922865867,0.5055562257766724,0.287152498960495,0.00013182562543079257,0.999944269657135,0.09844262152910233,0.546485424041748,-0.9996485114097595,0.9998841285705566
543,3,3000.0,1.1144038689288709,0.5118130292053088,0.5181335806846619,0.5468513308807618,0.4919006416957018,0.12140229387578447,0.18227923695795914,0.12464834451417442,0.11631309666206911,0.016446656567842458,0.016423805436183152,0.04544470893745942,0.04087802979937399,0.1452066652239775,0.1522051894487128,0.5024111270904541,0.28527629375457764,0.00034210289595648646,0.9998340010643005,0.10181675106287003,0.5492650270462036,-0.9993522763252258,0.9995778799057007
544,3,3000.0,1.127861582869836,0.536804403035095,0.5286411643028259,0.5134797803295057,0.48718520720482394,0.14203694458312532,0.17397439414253915,0.1323015476784823,0.12781736836257657,0.01347978032950574,0.009486451154221308,0.04268597104343485,0.04173394775860038,0.15601597603594608,0.15980263137723869,0.5009214282035828,0.28693681955337524,0.00013482756912708282,0.9998807907104492,0.10978778451681137,0.5476795434951782,-0.9999247193336487,0.9998416900634766
545,3,3000.0,1.106996798834427,0.5337213552468473,0.5301997065544128,0.5511472275334608,0.517837841643418,0.11735181644359464,0.15620646072015845,0.11902485659655831,0.12528331696497982,0.01768642447418738,0.017694881576107,0.04206500956022945,0.03749368539820701,0.1527246653919694,0.14548381369712976,0.5018728375434875,0.2918979525566101,0.00020371483697090298,0.9999436736106873,0.11359964311122894,0.5423814654350281,-0.9981919527053833,0.9997348785400391
546,3,3000.0,1.0710866899352482,0.5238416090863548,0.5298566222190857,0.6127345432174716,0.5583656517769704,0.07013226699477083,0.11398096980288677,0.11365733620424484,0.1253629765391721,0.015072285450630576,0.013900246664331463,0.0510612119347893,0.04703134239086466,0.1373423561980929,0.14135881282577462,0.49861401319503784,0.2865159809589386,0.0001893909793579951,0.999936044216156,0.09099102765321732,0.5489307045936584,-0.999560534954071,0.9998594522476196
547,3,3000.0,1.0759399973163168,0.507266581881151,0.5017251968383789,0.5883969465648855,0.5790781958273171,0.07587786259541984,0.09522489863049681,0.11022900763358778,0.11470119904337449,0.01633587786259542,0.014751088202970868,0.034961832061068704,0.036030948908594755,0.17419847328244276,0.160213669387246,0.5078362822532654,0.2858332395553589,0.00013974546163808554,0.9999916553497314,0.1051236167550087,0.5484616756439209,-0.9990987777709961,0.9999457597732544
548,3,3000.0,1.1475020132505018,0.49732049362497693,0.49882006645202637,0.5405874692519173,0.5053216153678186,0.07307191433945884,0.10178214072739189,0.13861959195485457,0.149748544913987,0.015048473448126177,0.015515780063757841,0.0374764867602373,0.03681831632729746,0.19519606424540586,0.19081360259974717,0.5051373243331909,0.2884419560432434,0.00011633081157924607,0.9997595548629761,0.11585363000631332,0.5484679937362671,-0.9999055862426758,0.9998453855514526
549,3,3000.0,1.2033424992041466,0.535223621205366,0.5282535552978516,0.49679336774597216,0.46984260416668466,0.0985452839042703,0.13360157750700338,0.13765055529485373,0.1326466055997883,0.01923979352416706,0.020255521876901255,0.03863600813389645,0.038075190550926265,0.2091349913968403,0.20557850029869615,0.5007866621017456,0.2848972976207733,9.653653251007199e-05,0.9997891187667847,0.11812734603881836,0.5460828542709351,-0.9989081025123596,0.9990360736846924
550,3,3000.0,1.2197805978901763,0.607338092423893,0.6095269918441772,0.49499589827727647,0.47706169256138253,0.07809680065627564,0.1026381539474656,0.15291222313371616,0.14974621722123582,0.01837571780147662,0.018597275596888948,0.03789991796554553,0.03699110597844924,0.2177194421657096,0.21496555469457784,0.4974789619445801,0.2867884933948517,2.8401551389833912e-05,0.9987791776657104,0.10263381153345108,0.5530086159706116,-0.9989137649536133,0.9996579885482788
551,3,3000.0,1.2241116875390559,0.6265799250571545,0.629086434841156,0.490087915876573,0.46441326304565383,0.0908464057921048,0.10432215557827536,0.1522151353214963,0.15037125224162237,0.01741079124288916,0.0180522305582233,0.032063437338389934,0.034103508945797084,0.2173763144285468,0.22873758963042806,0.5041986703872681,0.2878074049949646,0.0001165847570518963,0.9999865889549255,0.1051003709435463,0.541515052318573,-0.9999651908874512,0.9989099502563477
552,3,3000.0,1.2220954228313194,0.6187280452853101,0.622296154499054,0.4885516867633112,0.4443844842322346,0.08454139005554803,0.12726566453717686,0.14171521474055007,0.15444247526951524,0.02018696653569977,0.022400520136527914,0.04308359300907736,0.03388149513922421,0.22192114889581357,0.21762536068532118,0.49703070521354675,0.285871297121048,6.936704448889941e-05,0.9998855590820312,0.10850822180509567,0.5491495728492737,-0.9990159273147583,0.9998859167098999
553,3,3000.0,1.2343387944357735,0.5768755165651974,0.583250105381012,0.49483816964285715,0.461877259804123,0.07952008928571429,0.13074128344440675,0.154296875,0.15692367002496152,0.021344866071428572,0.021170285994194165,0.04868861607142857,0.040940040119679964,0.20131138392857142,0.18834746061263463,0.49833232164382935,0.28728267550468445,0.00010939242201857269,0.9997871518135071,0.08570209890604019,0.5538539290428162,-0.9975676536560059,0.999441385269165
554,3,3000.0,1.2657516304995236,0.5871664878293166,0.5844612121582031,0.4705209656925032,0.4363535625500306,0.09021601016518424,0.13063132843288444,0.17750952986022872,0.18015141451848213,0.020457433290978398,0.021011849164032672,0.04752223634053367,0.0440071764049232,0.1937738246505718,0.18784466892964694,0.4987109303474426,0.28787916898727417,4.020281267003156e-05,0.9998577833175659,0.09563248604536057,0.5501270294189453,-0.9993377923965454,0.999902606010437
555,3,3000.0,1.2909370706469574,0.5459732178616239,0.5475131869316101,0.4711878227779288,0.45134106396549684,0.08833922261484099,0.10350900876208688,0.15207936939385702,0.15894737955923127,0.02663767328078282,0.028972938509436344,0.053954879043218266,0.05364139392340804,0.2078010328893721,0.2035882152803406,0.49711474776268005,0.28865399956703186,2.091012902383227e-05,0.9998215436935425,0.0999349057674408,0.5545319318771362,-0.9997124075889587,0.9999703168869019
556,3,3000.0,1.3090436863466484,0.5324738429399455,0.5312348008155823,0.4293452437517818,0.41124996885819265,0.10263232918369286,0.12170850587301718,0.14843675757863728,0.14987065566827168,0.021096645443314643,0.020981397758277787,0.05511736196902024,0.05240296391644642,0.24337166207355318,0.24378650792579426,0.5013677477836609,0.28782427310943604,3.899200606838349e-08,0.9999398589134216,0.07047660648822784,0.5587238073348999,-0.9997854232788086,0.9998252391815186
557,3,3000.0,1.3002891067239841,0.5477518935935526,0.5466834902763367,0.4033498759305211,0.3696917963147303,0.12084367245657568,0.1676959810522575,0.15161290322580645,0.14888405108368002,0.01588089330024814,0.015205790874631048,0.048511166253101735,0.04712741542304592,0.2598014888337469,0.25139496525165517,0.5031915903091431,0.28627458214759827,3.9514077798230574e-05,0.999524712562561,0.07250690460205078,0.5607507824897766,-0.9988780617713928,0.9999353885650635
558,3,3000.0,1.3078076567384893,0.5610459125184333,0.5562190413475037,0.40329685945715504,0.3760252085891742,0.11936904931078585,0.15899957683565322,0.16512718487992042,0.1543582336993101,0.02117379565155606,0.019432391588214637,0.05002131590166264,0.04386657651899633,0.24101179479892,0.24731801276865154,0.5050820112228394,0.28370973467826843,4.869972144661006e-06,0.9997646808624268,0.07206673920154572,0.5569198131561279,-0.9999522566795349,0.9999762773513794
559,3,3000.0,1.3156109950581536,0.5554676208136735,0.5518775582313538,0.3993340163934426,0.37069671762849804,0.10655737704918032,0.14625268240491057,0.18417008196721313,0.1863299126579529,0.02036372950819672,0.02146950126584474,0.047515368852459015,0.04661974410769278,0.24205942622950818,0.22863144193510096,0.5021892189979553,0.28640216588974,0.00021221023052930832,0.9999893307685852,0.06917542219161987,0.562683641910553,-0.9984322786331177,0.999732494354248
560,3,3000.0,1.2948981594031965,0.5552021275978356,0.5506933331489563,0.44190140845070425,0.4276309925904647,0.14066901408450705,0.1620029770444216,0.1619718309859155,0.1567567109865793,0.01919014084507042,0.017784816387530794,0.04929577464788732,0.04331954479540611,0.1869718309859155,0.1925049581955975,0.5120775699615479,0.2854142189025879,0.00029146033921279013,0.9999986290931702,0.07133837044239044,0.5625726580619812,-0.999058723449707,0.999850869178772
561,3,3000.0,1.2893141782465416,0.5643402249766156,0.5674788951873779,0.45262916714400275,0.4349465806907417,0.1224653454003895,0.1490348074526231,0.15626074006186275,0.15455671637023077,0.020048115477145148,0.0198128204657535,0.054645434757704205,0.049424554293972515,0.19395119715889564,0.1922245207266784,0.5019382834434509,0.2870832085609436,0.00033580290619283915,0.9999817609786987,0.0678611621260643,0.5589789748191833,-0.9997636079788208,0.9998937845230103
562,3,3000.0,1.3023628876588056,0.5717494676430811,0.5726086497306824,0.45292056074766357,0.40894535109002755,0.12044392523364486,0.17041285266534756,0.15186915887850466,0.1525244197516581,0.020093457943925235,0.02046544922589609,0.05689252336448598,0.049328746148059294,0.1977803738317757,0.19832318111901137,0.4984954595565796,0.28590044379234314,6.422857495635981e-06,0.999748170375824,0.06577038764953613,0.5574235320091248,-0.9994824528694153,0.9999074935913086
563,3,3000.0,1.323722289017904,0.5729760779990806,0.5760135054588318,0.39618760285244103,0.35287966397628384,0.15894130554031816,0.22351075950538196,0.16332967635765222,0.16390119103722536,0.018924849149753155,0.018821060079208397,0.05471749862863412,0.04808245447198004,0.20789906747120132,0.19280487092992038,0.49956268072128296,0.28812912106513977,0.00024103891337290406,0.999998152256012,0.06840483844280243,0.5542516708374023,-0.9999098777770996,0.9991739988327026
564,3,3000.0,1.3262980538969442,0.5747826702021372,0.5764299035072327,0.4003933996284559,0.36601390569462977,0.15440935416894327,0.20338825078851594,0.17899683094743743,0.17728120068584854,0.019779259097366407,0.020254463103735514,0.05157906239755218,0.04812648797606132,0.19484209376024478,0.1849356917512089,0.497408390045166,0.28353363275527954,0.00011094081855844706,0.9998509883880615,0.07509605586528778,0.5609474182128906,-0.9998669624328613,0.9994937181472778
565,3,3000.0,1.3454732778704714,0.5828272553497114,0.5850030183792114,0.3755857544517338,0.34552521948173837,0.14409559512652295,0.1915401751391405,0.18638706654170573,0.1818430499759259,0.020384254920337394,0.0200051956640324,0.05283505154639175,0.04977177962982409,0.22071227741330834,0.21131458010933876,0.5074928402900696,0.2870684564113617,0.0002564230526331812,0.9999541640281677,0.07491294294595718,0.5613794922828674,-0.9997443556785583,0.999913215637207
566,3,3000.0,1.3460367342158739,0.5998883122576811,0.6030738353729248,0.38035072432196926,0.3568907685307728,0.19954253349308354,0.24754341809703265,0.18668990306066877,0.17690236236382648,0.02091275460189522,0.01677768565256981,0.040627382638056854,0.032636493635026256,0.17187670188432633,0.16924927172077203,0.5026453733444214,0.2878504693508148,3.4586326364660636e-05,0.9998874664306641,0.05527875944972038,0.5662148594856262,-0.9995032548904419,0.9992518424987793
567,3,3000.0,1.3358007287658353,0.6150833008690572,0.6100704073905945,0.35916934776250364,0.3311424573827735,0.22638198303597543,0.3002514133589092,0.20707809300965194,0.18478580683317666,0.02559227844398947,0.025334875792965672,0.049429657794676805,0.03802514234808332,0.1323486399532027,0.12046030428409168,0.4988076388835907,0.2862049341201782,6.737780495313928e-05,0.9997184872627258,0.053617577999830246,0.5604123473167419,-0.9992459416389465,0.9994974136352539
568,3,3000.0,1.3856036203345223,0.5678976115659793,0.5619405508041382,0.3206796429723626,0.2852689514167643,0.19905366168405206,0.2820408921915634,0.25045703839122485,0.22915183173431408,0.027422303473491772,0.02318173819562997,0.05774814496182385,0.049815180105266844,0.14463920851704484,0.13054140635646144,0.5090606212615967,0.2869397699832916,0.0004413377318996936,0.9999282956123352,0.050130896270275116,0.5644903182983398,-0.9999290704727173,0.9997624158859253
569,3,3000.0,1.3850239003387652,0.5901825697636021,0.584587037563324,0.29427031343581556,0.27610977719621665,0.21621082052305848,0.2634335593102551,0.23617488520662808,0.2183254061544429,0.025054901177879816,0.024700138452787533,0.05440207626272709,0.04832966176548812,0.173887003393891,0.16910145712080976,0.5017037987709045,0.28663191199302673,1.7313974240096286e-05,0.9999767541885376,0.05519387125968933,0.568331778049469,-0.9994986057281494,0.9998345375061035
570,3,3000.0,1.4017113642832901,0.5812327560869236,0.5850170850753784,0.29379257164888833,0.2684118518377166,0.2123120421539648,0.26988201451082555,0.22207942423852975,0.21319581507848895,0.036627682817118624,0.03286611583344885,0.05436319239172343,0.04925204256425636,0.1808250867497751,0.1663921601752637,0.504575788974762,0.2873479127883911,4.842501220991835e-05,0.9996582865715027,0.06541963666677475,0.5599035024642944,-0.9997835755348206,0.9999288320541382
571,3,3000.0,1.3983682103903896,0.5904924692007212,0.5976923108100891,0.3322289156626506,0.2986416096212434,0.23373493975903614,0.2923445078431592,0.17620481927710843,0.1841684586343628,0.043674698795180725,0.037194704526884094,0.0463855421686747,0.0409611211808595,0.16777108433734939,0.14668959819349098,0.5039343237876892,0.2873411178588867,8.328047988470644e-05,0.9999389052391052,0.06522692739963531,0.5609862804412842,-0.99878990650177,0.9998354911804199
572,3,3000.0,1.4554184187797223,0.6059858257528231,0.6073818206787109,0.2938228676620986,0.27194731169888087,0.19155246471671097,0.23668866028923666,0.19380241358150951,0.1806521102594834,0.05123747187563919,0.048964132696038165,0.07649826140314993,0.0670802442847101,0.1930865207608918,0.1946675407716508,0.5033626556396484,0.2862139642238617,8.516488742316142e-05,0.9999473094940186,0.05913843587040901,0.561677098274231,-0.9985474348068237,0.9997408390045166
573,3,3000.0,1.417095597968044,0.6614406542205713,0.6649160981178284,0.27271586345381527,0.24990992148795182,0.2552710843373494,0.30980013498415676,0.1897590361445783,0.18024824646653734,0.05948795180722891,0.05490282880864627,0.07354417670682731,0.06806245308678839,0.1492218875502008,0.13707641516591942,0.5015131235122681,0.29044950008392334,0.00014365023525897413,0.9999731183052063,0.06784549355506897,0.5635807514190674,-0.9999922513961792,0.999649167060852
574,3,3000.0,1.4348171373420793,0.6769773397331348,0.6761058568954468,0.24409925358079484,0.224733090402158,0.26971958846076255,0.3182445480527041,0.21363728061327417,0.19475039217284573,0.059310066572523704,0.05612992519040096,0.0839217268509179,0.07414186117960811,0.12931208392172686,0.13200018300228314,0.5109243988990784,0.2859196066856384,0.0005096541717648506,0.9997704029083252,0.04997450113296509,0.5612686276435852,-0.9997652769088745,0.9994165897369385
575,3,3000.0,1.414611968360996,0.618810077614311,0.618996798992157,0.2883817427385892,0.2657004404619876,0.26431535269709544,0.32420000175151603,0.1570539419087137,0.14270646634554193,0.08962655601659751,0.08263525553983878,0.07842323651452282,0.07095905560900607,0.12219917012448132,0.11379878029210963,0.5102952122688293,0.28638601303100586,0.0003484380431473255,0.9999760389328003,0.0438317246735096,0.5686107873916626,-0.9995309710502625,0.9997230768203735
576,3,3000.0,1.428861643125892,0.603973353539132,0.6059654355049133,0.36119889897033336,0.31754805220582083,0.20389438270975635,0.3065835629615055,0.13202161280456723,0.12117997728545218,0.10357834641655622,0.08677967868169473,0.0854317463553879,0.06689568941010834,0.11387501274339892,0.10101303945541841,0.4976661205291748,0.2883751392364502,2.3047065042192116e-05,0.9999879002571106,0.036750566214323044,0.5664371252059937,-0.9999743103981018,0.999645471572876
577,3,3000.0,1.3848262758888594,0.6593179679626666,0.6553472876548767,0.3669111302847282,0.33378669773100283,0.22842968075927525,0.2797849446731692,0.13556945642795512,0.13315261067594547,0.1095772217428818,0.10264719021023432,0.0593183779119931,0.0540171826133246,0.10019413287316652,0.09661137409632357,0.5058788657188416,0.28855517506599426,0.00022776835248805583,0.9999160766601562,0.030032970011234283,0.5689942240715027,-0.9999825358390808,0.9998244047164917
578,3,3000.0,1.3125318943416897,0.6812645383809898,0.6801100969314575,0.32985274431057565,0.28718364108053285,0.33306559571619815,0.4071810537391837,0.06987951807228916,0.06157016887481746,0.11659973226238286,0.10524212888308103,0.04752342704149933,0.04033123977852252,0.10307898259705489,0.09849176764386243,0.5025588870048523,0.2868378758430481,0.00010328917414881289,0.9998760223388672,0.039394181221723557,0.5678179860115051,-0.9997515082359314,0.99985671043396
579,3,3000.0,1.3326059378131834,0.5989085397091978,0.598594069480896,0.2866472303206997,0.2530393510081207,0.3443731778425656,0.4101334091680589,0.09049562682215744,0.09164639857425672,0.10740524781341108,0.093771427274137,0.07848396501457726,0.06688572601948696,0.09259475218658893,0.08452368795593972,0.5040881037712097,0.2879747450351715,9.785542715690099e-06,0.9998605251312256,0.02437973953783512,0.5718169212341309,-0.9993952512741089,0.9999473094940186
580,3,3000.0,1.3659403934711363,0.5232341042558392,0.5269238352775574,0.23923399390243902,0.18763398687718905,0.35060975609756095,0.4477239055366973,0.11108993902439024,0.1085380650204119,0.08755716463414634,0.07078523697089008,0.10461128048780488,0.08973432672142777,0.10689786585365854,0.09558447887338392,0.5018248558044434,0.2886790633201599,2.3314727513934486e-05,0.9999538064002991,0.03130341321229935,0.5709739327430725,-0.9999662637710571,0.9999619722366333
581,3,3000.0,1.2222481748309062,0.5555825543553232,0.5450655817985535,0.17121380846325168,0.14393345315990239,0.4688195991091314,0.5152161803564197,0.10050111358574611,0.10195321392825497,0.07488864142538976,0.06842973029944306,0.08532850779510022,0.08165124823072586,0.09924832962138085,0.08881617402525402,0.5061572790145874,0.28616154193878174,0.0001507720589870587,0.9998406767845154,0.018061114475131035,0.5680311322212219,-0.9999605417251587,0.9999889135360718
582,3,3000.0,1.1970811669516102,0.6497740552917091,0.6631821393966675,0.1643005540166205,0.14012158571381042,0.4870152354570637,0.5592351864404432,0.0907202216066482,0.07659060568937659,0.07912049861495844,0.06707431674508517,0.08950831024930749,0.08219594311027638,0.08933518005540166,0.07478236230100821,0.5065568089485168,0.2863447368144989,0.00010882696369662881,0.9998024702072144,0.017142660915851593,0.5633758902549744,-0.9999645352363586,0.9995369911193848
583,3,3000.0,1.1513928798103628,0.6463074654657338,0.6473759412765503,0.15162287480680062,0.11574216090406045,0.4953632148377125,0.6146907604826541,0.09227202472952087,0.07174742092602332,0.0714064914992272,0.05607110208573405,0.0973724884080371,0.06786758419572161,0.0919629057187017,0.07388097140580639,0.5083792209625244,0.2870960831642151,0.00018066770280711353,0.9997929930686951,0.02206379920244217,0.5655189752578735,-0.999902069568634,0.9998507499694824
584,3,3000.0,1.2487937666607267,0.614955426321753,0.6050989031791687,0.16771596656001653,0.12587390079533253,0.4274950975332852,0.5565902225073804,0.11404685726081124,0.08767146059205434,0.0731757663329549,0.060041892909367914,0.13572092063164412,0.10166353176286903,0.08184539168128806,0.06815899143299574,0.5019010901451111,0.2896454632282257,0.00022169943258631974,0.9998663663864136,0.01329855527728796,0.5714538097381592,-0.9998278021812439,0.999875545501709
585,3,3000.0,1.2402356491875404,0.6325603437331182,0.6367084383964539,0.16314432989690722,0.13005239252174175,0.4512027491408935,0.5456951124271435,0.11786941580756014,0.1003970940979829,0.07285223367697595,0.06624503875151969,0.11666666666666667,0.09083006071690346,0.07826460481099656,0.06678030148470869,0.506887674331665,0.2876001298427582,2.2362371964845806e-05,0.9998059272766113,0.0203331857919693,0.571863055229187,-0.9998531937599182,0.9997767210006714
586,3,3000.0,1.2181203048281053,0.6445229593413351,0.6468803286552429,0.13847900113507378,0.12697907379383455,0.4740242731162141,0.5180706101114514,0.1392648214441631,0.12702230311165194,0.0681044267877412,0.06199747321296638,0.10294246049070113,0.09365884808410582,0.0771850170261067,0.07227169168598989,0.5079280138015747,0.28878912329673767,9.708229481475428e-05,0.9999152421951294,0.021289991214871407,0.5750314593315125,-0.9999707937240601,0.9999364614486694
587,3,3000.0,1.1507738177880942,0.607488796169665,0.6169483065605164,0.12706784943658594,0.11393720588867927,0.47650443538719733,0.5213113372206216,0.14277151762167345,0.13621687483836822,0.054183649005034765,0.04756686214649653,0.11304243586669864,0.10703065825786998,0.08643011268280988,0.07393706164796436,0.5035955309867859,0.2877053916454315,0.00010829793609445915,0.9999609589576721,0.02672829106450081,0.5671679377555847,-0.999977171421051,0.9995125532150269
588,3,3000.0,1.1613928614014004,0.5989879834178842,0.6010341048240662,0.11609822646657572,0.09955198080520536,0.4878581173260573,0.5585230255904431,0.14092769440654843,0.11640446525797245,0.0529331514324693,0.04853410273246533,0.10163710777626193,0.09196304286872728,0.10054570259208731,0.08502338274518646,0.5049801468849182,0.28678959608078003,0.001072601182386279,0.999873161315918,0.025584276765584946,0.5703136920928955,-0.9999114274978638,0.9997954368591309
589,3,3000.0,1.1110139124126515,0.6362915993678872,0.6326967477798462,0.11998716714789862,0.09937391466218554,0.5478023740776388,0.6033397121702796,0.10474815527751043,0.09222934035972179,0.058229066410009626,0.05002935055058208,0.08229066410009625,0.07969957892933341,0.08694257298684632,0.07532810332789756,0.5030367374420166,0.2884898781776428,0.0001736884005367756,0.9999122619628906,0.03102251887321472,0.5628319382667542,-0.9999536871910095,0.9994732141494751
590,3,3000.0,1.2209996812101298,0.6078056434948144,0.6014090776443481,0.13682358117025956,0.10990914948904677,0.47411643936061004,0.5467247892043016,0.12289191963631031,0.10579383326306238,0.07009825487608154,0.06303864619325311,0.09473529843085496,0.0853091204820512,0.10133450652588356,0.08922446136828494,0.5071466565132141,0.2874792218208313,9.825819142861292e-05,0.999984622001648,0.026529066264629364,0.5684663653373718,-0.9999390840530396,0.9994032382965088
591,3,3000.0,1.1673810323477352,0.6367938909067037,0.639339029788971,0.12533249882647474,0.11154552384621437,0.5119699577530903,0.5614662095791949,0.1192301674229385,0.10994871306690718,0.06446565482710061,0.059148799099386626,0.08214676889375684,0.07361404258268363,0.09685495227663903,0.08427671182561335,0.5102572441101074,0.2887497842311859,0.000251152494456619,0.9999477863311768,0.03023901954293251,0.5707827210426331,-0.9992215633392334,0.9998751878738403
592,3,3000.0,1.1829237617514528,0.6180350259938933,0.6132310032844543,0.11874862304472351,0.10675922980018915,0.49261951971799955,0.5649345027651063,0.129103326723948,0.11180685772611818,0.07556730557391496,0.06503373186611526,0.11147829918484248,0.09053082096074289,0.07248292575457149,0.06093485688172829,0.5012481808662415,0.28541475534439087,0.0006419973797164857,0.9995779395103455,0.02029678411781788,0.5721495151519775,-0.9996721148490906,0.9998583793640137
593,3,3000.0,1.2000741514275455,0.6144216336260102,0.6145442724227905,0.13137876386687797,0.10971891898128644,0.4648177496038035,0.5606141066111444,0.12836767036450078,0.10477780051082737,0.08272583201267829,0.07130664327040842,0.11030110935023772,0.08511455509031644,0.08240887480190175,0.06846797553601687,0.5045425295829773,0.2868154048919678,2.1577572624664754e-05,0.9999509453773499,0.02002100646495819,0.572005569934845,-0.9996958374977112,0.9997854232788086
594,3,3000.0,1.441109724250329,0.5205764081361245,0.5159849524497986,0.17101996226040322,0.1413686742784145,0.2702353759062469,0.36658575620855544,0.1464892243519714,0.12870005092858314,0.12086602443142318,0.11399715158204721,0.13179064455258716,0.10910677360780548,0.15959876849736815,0.14024159339459424,0.5032026767730713,0.28816330432891846,0.00010392134572612122,0.9999671578407288,0.020405353978276253,0.5678608417510986,-0.9992135763168335,0.9998098611831665
595,3,3000.0,1.448321389960915,0.5245263606628477,0.526141881942749,0.17076893722572029,0.14920941623258632,0.29059339820644914,0.3512446091789398,0.144628887616867,0.12989549939175696,0.13642434649875979,0.12890094839154434,0.11906124785346307,0.11302684464877577,0.1385231825987407,0.1277226821563968,0.500379741191864,0.28847378492355347,0.0001433241559425369,0.9999552369117737,0.02115199714899063,0.5707813501358032,-0.9998819828033447,0.9998904466629028
596,3,3000.0,1.4187906811218036,0.5214600601816565,0.5228267908096313,0.21559970566593084,0.18281513950241235,0.2836644591611479,0.34053289360722294,0.16727986264410105,0.15770184423421862,0.07235712533725779,0.07352592516047098,0.12300711307333824,0.12289219881869966,0.13809173411822417,0.12253199867697545,0.5072361826896667,0.28819409012794495,0.00014465919230133295,0.9997598528862,0.03234770521521568,0.570862889289856,-0.999876081943512,0.9998393058776855
597,3,3000.0,1.4234983762302387,0.45985779512637254,0.45709216594696045,0.21847489150650962,0.2055376063791768,0.2443893366398016,0.3093752874548152,0.19752014879107255,0.1771310244703433,0.05691258524488531,0.05472640822453545,0.1453192808431494,0.12173615867792076,0.13738375697458152,0.13149351479320853,0.5075247287750244,0.28855857253074646,3.4388633594062412e-06,0.9999932646751404,0.026427196338772774,0.5722373127937317,-0.9996134042739868,0.9998047351837158
598,3,3000.0,1.4228585100646178,0.4286913051964398,0.4377598464488983,0.19365230879370005,0.17829853637685503,0.23159527502684643,0.2877875783457298,0.22920892494929007,0.20870364172544517,0.05440878176828541,0.05380547368865951,0.139004892017659,0.1281811291187924,0.15212981744421908,0.14322364074451804,0.5081114768981934,0.2866690456867218,0.00018084592011291534,0.9998460412025452,0.033495593816041946,0.5687662959098816,-0.9995720982551575,0.9999580383300781
599,3,3000.0,1.4558242110715243,0.4239015397597994,0.43070611357688904,0.20171551107934238,0.1691546944619549,0.22473195139385274,0.3158264091746101,0.20514653323802717,0.18388851697468075,0.07376697641172265,0.0657612959627917,0.1409578270192995,0.13354456348833077,0.15368120085775555,0.13182451993763178,0.49812379479408264,0.289326936006546,3.600587660912424e-05,0.9998448491096497,0.03338318690657616,0.5614184141159058,-0.9995856881141663,0.9999637603759766
600,3,3000.0,1.3888259181468048,0.4753522129556706,0.48154816031455994,0.18548387096774194,0.17284313328076828,0.3085553997194951,0.34339044816660785,0.19723001402524545,0.18667876488684193,0.07258064516129033,0.07769372946162532,0.12692847124824685,0.11864943493461025,0.10922159887798036,0.10074448926954639,0.5030834674835205,0.2858608067035675,0.00027282757218927145,0.9998696446418762,0.02838061936199665,0.5717819929122925,-0.9999811053276062,0.9998438358306885
601,3,3000.0,1.4672094847832944,0.4488546844947458,0.45250189304351807,0.1954132318748679,0.17465925403268426,0.22088353413654618,0.28395051831038853,0.23219192559712534,0.2174503642266608,0.07376875924751639,0.06941980292582545,0.15620376241809342,0.14130399770912191,0.12153878672585078,0.11321606279531907,0.5005238652229309,0.28906384110450745,7.166159775806591e-05,0.9999846816062927,0.02520904503762722,0.5716243982315063,-0.999950110912323,0.9999561309814453
602,3,3000.0,1.4379380260109602,0.46905878126651795,0.46565863490104675,0.1823883592574009,0.17705813572850268,0.2494982438534872,0.2801064631366102,0.2200200702458605,0.20943589456113057,0.07313095835423984,0.07006054559405414,0.14877069744104365,0.13816416766213968,0.1261916708479679,0.12517479331756276,0.5048326253890991,0.2863061726093292,0.00042655810830183327,0.9996477365493774,0.03327406570315361,0.5727014541625977,-0.9995917081832886,0.999801754951477
