seed,horizon,complete,official_score,survival_time,horizon_reached,final_population,peak_population,minimum_population,mean_population,births,deaths,predator_related_deaths,fruit_score_contribution,mean_energy,median_energy,official_reward,training_reward,environment_ticks,decision_steps,episode_wall_time
781,3000.0,1,426.3163161375395,424.400000000028,0,0,19,0,6.740871613663133,132,137,,,50.197825422021936,49.1472658301385,426.3163161375395,421.3163161375395,4244,849,147.2039999999979
660,3000.0,1,34.620000000000225,34.40000000000022,0,0,10,0,4.765217391304348,5,10,,,40.24307283479214,37.831752385706466,34.620000000000225,29.620000000000225,344,69,9.68800000000192
666,3000.0,1,33.75660000000021,33.60000000000021,0,0,10,0,4.4183976261127595,5,10,,,39.38888875855175,37.11079814726997,33.75660000000021,28.756600000000212,336,68,5.5789999999979045
783,3000.0,1,485.7687664946154,473.6000000000392,0,0,25,0,8.679121807050876,189,194,,,45.91794525083778,44.38562918221317,485.7687664946154,480.7687664946154,4736,948,157.63999999999942
746,3000.0,1,202.88359999999292,199.59999999999295,0,0,12,0,4.023034551827742,33,38,,,45.195228303332485,44.441196655936864,202.88359999999292,197.88359999999292,1996,400,60.21899999999732
752,3000.0,1,36.24920000000024,35.90000000000024,0,0,10,0,5.583333333333333,5,10,,,40.1885380877686,38.7854960928629,36.24920000000024,31.249200000000243,359,72,9.843999999997322
672,3000.0,1,71.13920000000023,70.70000000000026,0,0,10,0,3.187853107344633,5,10,,,41.24458725639398,38.69667333364485,71.13920000000023,66.13920000000023,707,142,29.57800000000134
766,3000.0,1,704.6906502034702,702.8000000000912,0,0,25,0,9.446436192915066,278,283,,,49.10391827019104,48.89574413702799,704.6906502034702,699.6906502034702,7028,1406,258.0310000000027
678,3000.0,1,70.0160000000003,69.50000000000033,0,0,10,0,3.0905172413793105,7,12,,,41.02448567067213,37.02002351742779,70.0160000000003,65.0160000000003,695,139,21.578999999997905
772,3000.0,1,91.02997689484717,90.19999999999915,0,0,11,0,4.36766334440753,12,17,,,47.58931158584768,46.4438688537215,91.02997689484717,86.02997689484717,902,181,26.875
857,3000.0,1,461.34772749004145,444.3000000000325,0,0,19,0,9.428442844284428,204,209,,,44.977731340463336,42.33042592760396,461.34772749004145,456.34772749004145,4443,889,134.68699999999808
787,3000.0,1,352.84368797673153,338.50000000000847,0,0,48,0,11.03957471943296,179,184,,,48.00206771454665,46.07712740577149,352.84368797673153,347.84368797673153,3385,677,109.40600000000268
758,3000.0,1,229.19509968781296,222.09999999999167,0,0,18,0,8.845184518451845,85,90,,,47.7960366882836,45.955626989123175,229.19509968781296,224.19509968781296,2221,445,70.17199999999866
793,3000.0,1,41.06680000000031,40.80000000000031,0,0,10,0,4.784841075794621,5,10,,,37.00249013408607,34.3602198730568,41.06680000000031,36.06680000000031,408,82,12.172000000005937
863,3000.0,1,45.07960000000037,44.700000000000365,0,0,10,0,4.805803571428571,7,12,,,39.08078862661561,38.30865901564187,45.07960000000037,40.07960000000037,447,90,18.18800000000192
869,3000.0,1,24.32740000000008,24.300000000000075,0,0,10,0,6.036885245901639,5,10,,,34.02631423096662,32.218737824374536,24.32740000000008,19.32740000000008,243,49,5.843000000000757
778,3000.0,1,203.31077897502732,197.59999999999306,0,0,15,0,6.683864441072332,55,60,,,46.01148562303328,44.351410265216316,203.31077897502732,198.31077897502732,1976,396,61.54699999999866
764,3000.0,1,167.75294867857252,167.89999999999475,0,0,17,0,8.48392857142857,54,59,,,47.01347338501792,46.44960902164821,167.75294867857252,162.75294867857252,1679,336,54.89100000000326
789,3000.0,1,463.75418728941463,444.7000000000326,0,0,26,0,8.481339928057555,227,232,,,45.614569837926005,41.877315839168794,463.75418728941463,458.75418728941463,4447,890,152.92199999999866
684,3000.0,1,422.2168000000274,402.60000000002304,0,0,23,0,8.887012664514527,154,159,,,46.87312332604397,45.65987910418123,422.2168000000274,417.2168000000274,4026,806,131.625
690,3000.0,1,36.96860000000026,36.80000000000025,0,0,9,0,4.544715447154472,4,9,,,40.33043010527285,34.766621484792246,36.96860000000026,31.968600000000258,368,74,14.06199999999808
875,3000.0,1,374.6966219223094,369.4000000000155,0,0,26,0,9.991339648173208,170,175,,,45.61708990147236,44.81977925507098,374.6966219223094,369.6966219223094,3694,739,132.14099999999598
770,3000.0,1,338.0328180912884,325.0000000000054,0,0,24,0,8.29744693940326,113,118,,,47.92813398852945,47.09655075258287,338.0328180912884,333.0328180912884,3250,650,118.23400000000402
784,3000.0,1,444.57278068211644,434.9000000000304,0,0,21,0,7.630804597701149,138,143,,,47.84787543116214,47.768251604965755,444.57278068211644,439.57278068211644,4349,870,156.0
799,3000.0,1,598.9725491002345,566.3000000000602,0,0,40,0,13.678319209039548,316,321,,,45.64379350502212,44.95956461680643,598.9725491002345,593.9725491002345,5663,1133,201.75
790,3000.0,1,69.91066092941793,70.10000000000029,0,0,10,0,2.967236467236467,6,11,,,43.470627118378594,40.53228084146974,69.91066092941793,64.91066092941793,701,141,23.656999999999243
796,3000.0,1,30.14980000000016,29.900000000000155,0,0,10,0,6.27,6,11,,,37.62121928178827,35.80244502107729,30.14980000000016,25.14980000000016,299,60,5.453000000001339
805,3000.0,1,38.79680000000028,38.50000000000028,0,0,10,0,4.608808290155441,8,13,,,38.44322017825503,34.34638491633278,38.79680000000028,33.79680000000028,385,77,13.01600000000326
811,3000.0,1,30.267400000000162,30.000000000000156,0,0,10,0,6.186046511627907,6,11,,,40.73046921544943,36.94687528627581,30.267400000000162,25.267400000000162,300,60,6.23399999999674
696,3000.0,1,500.6029449272057,485.2000000000418,0,0,29,0,10.849165464661034,234,239,,,48.718318848463376,47.54935640385187,500.6029449272057,495.6029449272057,4852,971,168.06300000000192
795,3000.0,1,650.9729605470133,636.4000000000761,0,0,29,0,9.2356637863315,317,322,,,48.17519563697672,47.0117657452822,650.9729605470133,645.9729605470133,6364,1273,225.65600000000268
881,3000.0,1,408.2896786790093,400.3000000000225,0,0,19,0,7.5289710289710285,158,163,,,49.36464180101383,48.71233374800029,408.2896786790093,403.2896786790093,4003,801,137.5
801,3000.0,1,41.24180000000031,40.70000000000031,0,0,11,0,5.703431372549019,9,14,,,40.371488157175826,40.33780585041997,41.24180000000031,36.24180000000031,407,82,14.125
776,3000.0,1,428.72033895940683,411.300000000025,0,0,29,0,11.490520175012154,211,216,,,47.19809445620685,45.418420602010926,428.72033895940683,423.72033895940683,4113,823,146.75
807,3000.0,1,188.09199999999373,184.29999999999382,0,0,11,0,4.639913232104122,30,35,,,45.34014600379734,42.72356993990742,188.09199999999373,183.09199999999373,1843,369,68.125
802,3000.0,1,428.57384195724586,411.80000000002514,0,0,33,0,13.844136926438456,248,253,,,47.73226486081992,47.74994630988098,428.57384195724586,423.57384195724586,4118,824,153.46899999999732
702,3000.0,1,389.30720765251044,386.30000000001934,0,0,21,0,8.140269151138716,155,160,,,47.9820057753591,46.814708452630654,389.30720765251044,384.30720765251044,3863,773,147.28199999999924
782,3000.0,1,410.79363518346395,387.20000000001954,0,0,30,0,11.974438419829589,273,278,,,45.9874358678634,44.03672998127779,410.79363518346395,405.79363518346395,3872,775,148.23500000000058
808,3000.0,1,266.95679999999277,259.69999999999055,0,0,19,0,4.903772132409546,54,59,,,42.72404094515702,40.301588092417646,266.95679999999277,261.95679999999277,2597,520,100.25
887,3000.0,1,538.4534462636208,523.0000000000504,0,0,28,0,11.33989676926018,284,289,,,48.0952052020662,48.4523258962288,538.4534462636208,533.4534462636208,5230,1046,200.9210000000021
813,3000.0,1,361.27441716229964,338.7000000000085,0,0,40,0,13.564935064935066,193,198,,,47.16057687208881,46.28781600454559,361.27441716229964,356.27441716229964,3387,678,132.625
817,3000.0,1,775.4399878033843,741.0000000000999,0,0,31,0,12.654837403859128,432,437,,,46.84605477751262,46.06943169904058,775.4399878033843,770.4399878033843,7410,1482,286.3130000000019
823,3000.0,1,134.63419999999672,132.29999999999677,0,0,11,0,3.9486404833836857,25,30,,,45.558429622425535,44.54858405639185,134.63419999999672,129.63419999999672,1323,265,38.93699999999808
814,3000.0,1,249.37236816811335,237.69999999999078,0,0,32,0,12.66610597140454,126,131,,,46.55006778666235,45.79837881366039,249.37236816811335,244.37236816811335,2377,476,83.9059999999954
788,3000.0,1,272.5633737592617,257.29999999999,0,0,25,0,11.179487179487179,117,122,,,44.6756050832737,42.845237043036796,272.5633737592617,267.5633737592617,2573,515,94.71800000000076
708,3000.0,1,431.2981566758784,418.3000000000266,0,0,32,0,12.946223709369026,249,254,,,48.10431336758391,48.10504318816978,431.2981566758784,426.2981566758784,4183,837,154.04699999999866
893,3000.0,1,259.60608349815584,253.79999999998986,0,0,33,0,9.135092556124459,113,118,,,46.2700785329832,44.01450710734774,259.60608349815584,254.60608349815584,2538,508,86.26600000000326
714,3000.0,1,45.275200000000375,44.80000000000037,0,0,11,0,5.146993318485523,7,12,,,41.2686140535291,41.43642293570922,45.275200000000375,40.275200000000375,448,90,11.375
819,3000.0,1,278.58903847170467,278.7999999999949,0,0,14,0,5.8637504481893155,77,82,,,47.10680337117445,46.852369274797155,278.58903847170467,273.58903847170467,2788,558,98.42199999999866
825,3000.0,1,39.79220000000029,39.30000000000029,0,0,10,0,5.0152284263959395,8,13,,,39.12782411746399,35.56198139867061,39.79220000000029,34.79220000000029,393,79,15.905999999995402
831,3000.0,1,24.37440000000008,24.200000000000074,0,0,10,0,6.51440329218107,5,10,,,36.63869944620687,35.47981093809102,24.37440000000008,19.37440000000008,242,49,10.139999999999418
899,3000.0,1,124.48793338315376,122.89999999999729,0,0,23,0,7.9227642276422765,43,48,,,46.41375566935951,46.09447996712085,124.48793338315376,119.48793338315376,1229,246,59.79699999999866
794,3000.0,1,182.8951064986523,183.09999999999388,0,0,39,0,10.039847161572052,101,106,,,47.73511947361815,46.31351803028932,182.8951064986523,177.8951064986523,1831,367,77.40699999999924
800,3000.0,1,116.93453869675315,116.09999999999768,0,0,10,0,4.442340791738382,24,29,,,44.87513390484836,46.085935791866206,116.93453869675315,111.93453869675315,1161,233,41.390999999995984
806,3000.0,1,41.927400000000326,41.70000000000032,0,0,10,0,4.208133971291866,5,10,,,38.198301341850545,36.407111373640795,41.927400000000326,36.927400000000326,417,84,15.280999999995402
812,3000.0,1,107.94779999999815,106.8999999999982,0,0,10,0,3.0308411214953273,11,16,,,43.067653536869,41.57429321130768,107.94779999999815,102.94779999999815,1069,214,45.42199999999866
720,3000.0,1,439.1512208432735,418.2000000000266,0,0,23,0,11.931628018168778,280,285,,,47.55856933410247,47.31696691356295,439.1512208432735,434.1512208432735,4182,837,182.43700000000536
829,3000.0,1,499.3335020193218,508.9000000000472,0,0,40,0,14.86090373280943,410,415,,,49.21099324205965,48.98692614037964,499.3335020193218,494.3335020193218,5089,1018,213.90600000000268
726,3000.0,1,28.317800000000137,28.000000000000128,0,0,11,0,6.548042704626335,7,12,,,37.39172978818699,35.753772732214586,28.317800000000137,23.317800000000137,280,56,8.35899999999674
837,3000.0,1,432.6453110240818,425.40000000002823,0,0,19,0,6.660164512338425,99,104,,,45.84326184631399,45.54663809539163,432.6453110240818,427.6453110240818,4254,851,169.90699999999924
820,3000.0,1,653.042125297108,636.7000000000762,0,0,31,0,9.143059045226131,270,275,,,46.656578550763626,45.73229598111943,653.042125297108,648.042125297108,6367,1274,262.6880000000019
905,3000.0,1,781.2560760496134,739.7000000000996,0,0,39,0,11.40632603406326,420,425,,,43.51172081447198,39.52051162640491,781.2560760496134,776.2560760496134,7397,1480,303.15699999999924
732,3000.0,1,471.937903716778,471.9000000000388,0,0,35,0,11.48114406779661,279,284,,,46.7310208371787,46.46200850363886,471.937903716778,466.937903716778,4719,944,189.43700000000536
826,3000.0,1,513.6103965025471,494.3000000000439,0,0,34,0,10.685275080906148,228,233,,,48.24387507455029,48.566143934827636,513.6103965025471,508.61039650254713,4943,989,186.71899999999732
843,3000.0,1,544.6756594473102,533.0000000000526,0,0,30,0,12.91558806978053,344,349,,,47.15016838681048,45.45120391366926,544.6756594473102,539.6756594473102,5330,1066,209.17199999999866
835,3000.0,1,645.3982745607694,662.4000000000821,0,0,44,0,14.98732075471698,499,504,,,47.45743440167479,47.32269470186775,645.3982745607694,640.3982745607694,6624,1325,249.48399999999674
911,3000.0,1,267.08408278056373,261.79999999999103,0,0,14,0,6.4772814051164564,59,64,,,46.71212453882059,45.6637383644462,267.08408278056373,262.08408278056373,2618,524,83.90600000000268
818,3000.0,1,770.8852048928089,765.9000000001056,0,0,21,0,6.304699738903394,244,249,,,48.29837003658404,49.137930045398974,770.8852048928089,765.8852048928089,7659,1532,285.9689999999973
738,3000.0,1,270.0143474716103,257.99999999999017,0,0,26,0,7.5203409531189465,117,122,,,43.683068902770394,40.40658081987935,270.0143474716103,265.0143474716103,2580,516,91.3289999999979
917,3000.0,1,111.86628137281684,112.89999999999786,0,0,11,0,5.448672566371681,26,31,,,46.697572826979744,45.77635935418302,111.86628137281684,106.86628137281684,1129,226,53.76499999999942
923,3000.0,1,72.84480000000013,72.40000000000016,0,0,11,0,3.1462068965517243,8,13,,,42.02909234749239,38.747673402033946,72.84480000000013,67.84480000000013,724,145,26.81300000000192
832,3000.0,1,256.12537549267824,250.59999999999005,0,0,32,0,12.266852812126047,153,158,,,48.187147464331495,47.57779525174367,256.12537549267824,251.12537549267824,2506,502,107.14100000000326
838,3000.0,1,58.191600000000555,57.90000000000055,0,0,10,0,3.4879310344827585,5,10,,,35.84003346670296,34.05352939713878,58.191600000000555,53.191600000000555,579,116,22.828999999997905
849,3000.0,1,445.7520592504785,430.9000000000295,0,0,35,0,8.254988399071927,150,155,,,46.69890131354409,45.43590862065178,445.7520592504785,440.7520592504785,4309,862,182.43800000000192
824,3000.0,1,394.4307113184909,389.30000000002,0,0,22,0,9.356445814072933,136,141,,,50.877484464361444,51.325967277978066,394.4307113184909,389.4307113184909,3893,779,178.67199999999866
855,3000.0,1,122.57586377003996,122.59999999999731,0,0,14,0,5.515892420537897,27,32,,,47.10445723910756,46.571383891948216,122.57586377003996,117.57586377003996,1226,246,48.5
929,3000.0,1,472.0782151095388,467.0000000000377,0,0,34,0,14.570327552986512,329,334,,,49.11586283287569,48.260748509054835,472.0782151095388,467.0782151095388,4670,934,190.90699999999924
744,3000.0,1,624.8862687115521,608.0000000000697,0,0,24,0,8.1106725867456,189,194,,,47.31531093569368,47.181912488028736,624.8862687115521,619.8862687115521,6080,1216,250.18800000000192
750,3000.0,1,56.70280000000053,56.10000000000053,0,0,10,0,4.660142348754448,7,12,,,38.61986011454381,35.26062918489908,56.70280000000053,51.70280000000053,561,113,16.07800000000134
841,3000.0,1,824.7938619682187,808.3000000001152,0,0,41,0,13.230084116773874,505,510,,,48.885517025166976,48.15684534068426,824.7938619682187,819.7938619682187,8083,1617,327.67199999999866
861,3000.0,1,342.4941496720361,333.50000000000733,0,0,15,0,5.8791966426858515,96,101,,,46.55316151031761,44.98452183318465,342.4941496720361,337.4941496720361,3335,667,111.98399999999674
867,3000.0,1,79.68219999999975,78.49999999999982,0,0,10,0,4.091603053435114,9,14,,,48.450508836651075,46.88233116872678,79.68219999999975,74.68219999999975,785,157,31.218999999997322
830,3000.0,1,730.8717911877826,717.3000000000945,0,0,31,0,9.724979091162531,325,330,,,50.07727718395924,49.311252703821225,730.8717911877826,725.8717911877826,7173,1435,262.07800000000134
844,3000.0,1,895.2221885867074,887.5000000001332,0,0,21,0,8.656151419558359,305,310,,,50.43091614522949,50.84476919040592,895.2221885867074,890.2221885867074,8875,1775,335.875
935,3000.0,1,644.242827475762,623.0000000000731,0,0,26,0,11.324025036109774,258,263,,,50.54269080893921,49.52015287602612,644.242827475762,639.242827475762,6230,1246,223.90600000000268
756,3000.0,1,579.2290131976812,607.9000000000697,0,0,27,0,9.38733552631579,318,323,,,53.70713159210415,52.4594791610209,579.2290131976812,574.2290131976812,6079,1216,217.82800000000134
847,3000.0,1,626.8280758831297,612.1000000000706,0,0,39,0,11.327997386475008,288,293,,,49.62799410089299,48.78281964128921,626.8280758831297,621.8280758831297,6121,1225,229.35900000000402
836,3000.0,1,294.76004867603405,292.8999999999981,0,0,35,0,9.944709897610922,155,160,,,52.63158896523489,50.01741764528725,294.76004867603405,289.76004867603405,2929,586,117.8440000000046
873,3000.0,1,683.4074268785673,651.3000000000795,0,0,36,0,13.57276634940129,340,345,,,50.69955063226296,49.72397948677673,683.4074268785673,678.4074268785673,6513,1303,261.3600000000006
853,3000.0,1,345.2883016343095,344.10000000000974,0,0,9,0,4.615339918651946,61,66,,,50.31211826706856,47.87414682051417,345.2883016343095,340.2883016343095,3441,689,153.625
941,3000.0,1,585.0070786827043,572.5000000000616,0,0,49,0,18.411281872162068,451,456,,,51.09731642152888,49.476999774905245,585.0070786827043,580.0070786827043,5725,1145,241.23500000000058
850,3000.0,1,747.2831093405997,735.5000000000987,0,0,36,0,10.96125611745514,364,369,,,51.07103019198512,50.2734430037392,747.2831093405997,742.2831093405997,7355,1471,300.39100000000326
842,3000.0,1,475.8682908441652,449.4000000000337,0,0,26,0,11.195105672969966,193,198,,,49.10224458829691,47.623992422476846,475.8682908441652,470.8682908441652,4494,899,184.04700000000594
762,3000.0,1,592.009895642109,569.900000000061,0,0,42,0,15.013684210526316,273,278,,,50.80527708415711,49.49075243299316,592.009895642109,587.009895642109,5699,1140,243.43699999999808
848,3000.0,1,54.0726000000005,53.60000000000049,0,0,10,0,4.184357541899441,7,12,,,39.61170703221423,35.60175094723037,54.0726000000005,49.0726000000005,536,108,15.844000000004598
879,3000.0,1,407.61642627705726,398.4000000000221,0,0,62,0,13.381179422835634,250,255,,,52.546504877506905,50.74793468683744,407.61642627705726,402.61642627705726,3984,797,159.71899999999732
859,3000.0,1,509.88408057524333,493.9000000000438,0,0,31,0,10.887044534412956,216,221,,,52.20599047240071,50.63189812614541,509.88408057524333,504.88408057524333,4939,988,1494.375
768,3000.0,1,359.4888976595795,351.3000000000114,0,0,31,0,12.433124644280023,174,179,,,50.8223974336873,49.057496404180156,359.4888976595795,354.4888976595795,3513,703,1447.015999999996
885,3000.0,1,320.8516961013786,308.50000000000165,0,0,46,0,16.283214517174336,206,211,,,51.16402795761477,49.997836908125386,320.8516961013786,315.8516961013786,3085,617,1428.5310000000027
774,3000.0,1,204.28966580772797,201.09999999999286,0,0,11,0,4.405069582504971,31,36,,,51.82764800726171,49.886743097933625,204.28966580772797,199.28966580772797,2011,403,94.875
947,3000.0,1,677.5689940334505,667.2000000000832,0,0,36,0,9.915330436085718,264,269,,,51.60780956841001,51.5778998080128,677.5689940334505,672.5689940334505,6672,1335,1589.9839999999967
856,3000.0,1,689.4272052268175,691.1000000000886,0,0,32,0,14.296006944444445,437,442,,,52.32788734871968,51.84302241245774,689.4272052268175,684.4272052268175,6911,1383,1600.1089999999967
865,3000.0,1,403.3819180923012,389.90000000002016,0,0,32,0,12.009230769230768,196,201,,,51.034621860306665,49.88996716947638,403.3819180923012,398.3819180923012,3899,780,176.9210000000021
854,3000.0,1,846.4300193423454,835.2000000001213,0,0,45,0,15.375194540883514,496,501,,,52.61501409242884,52.12201373268193,846.4300193423454,841.4300193423454,8352,1671,1656.6100000000006
891,3000.0,1,547.2980093506545,535.5000000000532,0,0,58,0,15.666168782673637,334,339,,,50.38625397090688,48.55617079863754,547.2980093506545,542.2980093506545,5355,1071,224.43699999999808
953,3000.0,1,351.6779784451045,337.90000000000833,0,0,39,0,13.817455621301775,185,190,,,54.57771624433833,50.961720376443644,351.6779784451045,346.6779784451045,3379,676,128.0
780,3000.0,1,427.6465685926965,426.40000000002846,0,0,26,0,8.976553341148886,153,158,,,51.78566528240789,51.561702075384645,427.6465685926965,422.6465685926965,4264,853,168.06300000000192
871,3000.0,1,405.3578969635226,400.90000000002266,0,0,48,0,13.722443890274315,210,215,,,53.24708208113327,49.586214865089836,405.3578969635226,400.3578969635226,4009,802,163.38999999999942
897,3000.0,1,300.1432270375136,293.59999999999826,0,0,29,0,7.967654068777664,91,96,,,55.21855596608018,52.27677136203919,300.1432270375136,295.1432270375136,2936,588,128.7809999999954
903,3000.0,1,131.68268621329625,131.6999999999968,0,0,10,0,4.9711684370257965,25,30,,,50.94922260278338,51.32439319440137,131.68268621329625,126.68268621329625,1317,264,50.85899999999674
862,3000.0,1,731.9285090604683,706.4000000000921,0,0,23,0,9.030856334041047,219,224,,,47.06399489748899,44.6152863901956,731.9285090604683,726.9285090604683,7064,1413,293.7350000000006
959,3000.0,1,513.7842370222209,526.4000000000511,0,0,32,0,9.961063627730294,239,244,,,55.79215793277305,53.65062827866013,513.7842370222209,508.78423702222085,5264,1053,231.39100000000326
786,3000.0,1,576.346918345415,549.1000000000563,0,0,41,0,13.942825928623453,298,303,,,51.0886291470635,49.051080050854296,576.346918345415,571.346918345415,5491,1099,241.57800000000134
877,3000.0,1,444.72737803681326,437.00000000003087,0,0,34,0,15.022420498741706,290,295,,,52.186666949791494,50.664683825555876,444.72737803681326,439.72737803681326,4370,874,192.59399999999732
792,3000.0,1,44.75280000000036,44.30000000000036,0,0,10,0,5.396396396396397,7,12,,,38.669540776720815,36.54265618463238,44.75280000000036,39.75280000000036,443,89,21.718999999997322
868,3000.0,1,320.4856885294368,308.7000000000017,0,0,31,0,17.241580310880828,197,202,,,51.807549426474765,50.1225941693625,320.4856885294368,315.4856885294368,3087,618,138.26600000000326
909,3000.0,1,545.1287345187322,531.5000000000523,0,0,36,0,15.047027840481565,354,359,,,53.778067019789965,52.79463293074436,545.1287345187322,540.1287345187322,5315,1063,247.38999999999942
860,3000.0,1,1021.1792218729133,1010.8000000001613,0,0,37,0,13.736076763280245,651,656,,,51.65270907840473,49.93904644011074,1021.1792218729133,1016.1792218729133,10108,2022,457.8119999999981
798,3000.0,1,478.5949749831521,468.10000000003794,0,0,29,0,9.749893208030755,189,194,,,51.44627424284615,49.373047338973144,478.5949749831521,473.5949749831521,4681,937,214.7960000000021
965,3000.0,1,616.9178710196124,609.20000000007,0,0,33,0,14.630231413096997,305,310,,,52.14685536933155,51.3467244065543,616.9178710196124,611.9178710196124,6092,1219,283.390999999996
883,3000.0,1,572.2536065803292,585.7000000000646,0,0,37,0,14.98566063502902,460,465,,,56.47333243248436,52.30844591605984,572.2536065803292,567.2536065803292,5857,1172,269.78199999999924
915,3000.0,1,306.05757457006405,295.8999999999988,0,0,48,0,18.43581081081081,244,249,,,53.425089703147044,49.518496810978164,306.05757457006405,301.05757457006405,2959,592,134.14100000000326
874,3000.0,1,527.6349767016529,528.0000000000515,0,0,45,0,16.786782806286688,328,333,,,51.797479126479,49.75023385465035,527.6349767016529,522.6349767016529,5280,1056,246.8440000000046
971,3000.0,1,315.41918609991717,307.10000000000133,0,0,18,0,7.340169270833333,76,81,,,51.185504590730034,49.812976367717376,315.41918609991717,310.41918609991717,3071,615,144.76600000000326
804,3000.0,1,404.5173592769014,410.10000000002475,0,0,45,0,14.755485129205265,279,284,,,51.79887626815786,49.65705779787797,404.5173592769014,399.5173592769014,4101,821,181.96899999999732
866,3000.0,1,579.0977674008686,591.800000000066,0,0,25,0,8.06149687447204,228,233,,,51.70005156149598,50.46796050057816,579.0977674008686,574.0977674008686,5918,1184,263.4689999999973
880,3000.0,1,344.16052210613407,327.80000000000604,0,0,30,0,10.446477584629461,131,136,,,50.00973185886198,48.183287954927025,344.16052210613407,339.16052210613407,3278,656,141.95300000000134
921,3000.0,1,417.9200490339665,405.9000000000238,0,0,44,0,17.495812807881773,291,296,,,54.67742285177687,51.93018517849685,417.9200490339665,412.9200490339665,4059,812,177.81300000000192
889,3000.0,1,459.29849737486796,444.6000000000326,0,0,43,0,14.961322239712166,253,258,,,52.93386551758183,50.947047829148694,459.29849737486796,454.29849737486796,4446,890,199.84399999999732
927,3000.0,1,225.72772158059627,220.59999999999175,0,0,43,0,10.777979157227005,111,116,,,51.622591126554866,50.00987377233665,225.72772158059627,220.72772158059627,2206,442,111.36000000000058
977,3000.0,1,411.5460878291691,397.30000000002184,0,0,31,0,14.287367891293407,232,237,,,52.15136863216805,50.86634815830897,411.5460878291691,406.5460878291691,3973,795,184.92199999999866
895,3000.0,1,627.7431167316286,609.60000000007,0,0,45,0,13.477939970477284,327,332,,,51.550619470029524,50.667496963299705,627.7431167316286,622.7431167316286,6096,1220,274.125
872,3000.0,1,746.7058012145679,733.5000000000982,0,0,37,0,12.039940021810251,382,387,,,53.39698507257804,51.77206239518852,746.7058012145679,741.7058012145679,7335,1467,333.2810000000027
933,3000.0,1,451.61171090547634,434.80000000003037,0,0,37,0,11.413888250172453,191,196,,,47.841820103590884,45.88524248179078,451.61171090547634,446.61171090547634,4348,870,186.65600000000268
886,3000.0,1,778.2548567375438,762.7000000001049,0,0,36,0,13.506816990036707,467,472,,,51.81324322112045,51.2620602054036,778.2548567375438,773.2548567375438,7627,1526,345.4380000000019
810,3000.0,1,871.2418427067565,859.6000000001269,0,0,33,0,12.126904734209608,402,407,,,50.83038520311561,50.44101697042534,871.2418427067565,866.2418427067565,8596,1720,393.4690000000046
901,3000.0,1,442.53163554548786,427.9000000000288,0,0,49,0,15.575467289719626,264,269,,,50.82943791145884,50.454806576807655,442.53163554548786,437.53163554548786,4279,856,192.76599999999598
939,3000.0,1,420.3141275488366,424.70000000002807,0,0,38,0,12.136770244821092,269,274,,,48.743991184942885,48.90404653512915,420.3141275488366,415.3141275488366,4247,850,188.125
816,3000.0,1,452.1730070325156,443.8000000000324,0,0,38,0,14.351655778328452,292,297,,,48.75964855190409,49.17099159603094,452.1730070325156,447.1730070325156,4438,888,181.79700000000594
878,3000.0,1,600.9069438336209,573.8000000000619,0,0,49,0,16.940581982923856,413,418,,,47.18453979786647,46.91929161331244,600.9069438336209,595.9069438336209,5738,1148,242.95299999999406
892,3000.0,1,628.6282166555862,592.000000000066,0,0,48,0,16.68637054551596,407,412,,,47.96534236739483,46.50527836524965,628.6282166555862,623.6282166555862,5920,1184,253.82800000000134
983,3000.0,1,1158.9000672537718,1126.400000000071,0,0,56,0,10.217132711939636,491,496,,,49.170128397501486,48.90883566007005,1158.9000672537718,1153.9000672537718,11264,2253,480.125
907,3000.0,1,298.2178415790523,285.99999999999653,0,0,27,0,12.194687172317371,165,170,,,46.92091828870517,45.822395751312946,298.2178415790523,293.2178415790523,2860,572,115.20299999999406
945,3000.0,1,387.4978501569014,382.90000000001857,0,0,31,0,11.515404699738903,171,176,,,47.82019309275392,48.649369931028176,387.4978501569014,382.4978501569014,3829,766,159.9690000000046
822,3000.0,1,345.3415108312943,346.1000000000102,0,0,57,0,14.776718659734257,308,313,,,47.066514439438855,45.542329068593425,345.3415108312943,340.3415108312943,3461,693,157.32800000000134
898,3000.0,1,306.2586788337145,291.9999999999979,0,0,36,0,14.662444368366998,191,196,,,46.24166030611374,45.92825799952149,306.2586788337145,301.2586788337145,2920,584,129.67200000000594
989,3000.0,1,324.87509062765736,322.10000000000474,0,0,12,0,5.724084419615146,78,83,,,46.39673744580908,47.863680962613614,324.87509062765736,319.87509062765736,3221,645,149.29699999999866
913,3000.0,1,359.4533372022416,361.30000000001365,0,0,60,0,19.401217487548422,358,363,,,48.491994133467664,48.85980961909428,359.4533372022416,354.4533372022416,3613,723,165.0
995,3000.0,1,82.3847999999996,81.89999999999962,0,0,10,0,2.8914634146341465,8,13,,,36.602999749129395,34.998974724132815,82.3847999999996,77.3847999999996,819,164,34.2190000000046
884,3000.0,1,565.1561919372659,554.4000000000575,0,0,40,0,12.510369702434625,318,323,,,47.76442488890852,48.778763716033346,565.1561919372659,560.1561919372659,5544,1109,253.93799999999464
919,3000.0,1,60.279200000000586,59.70000000000058,0,0,10,0,4.108695652173913,7,12,,,39.6868584928822,38.09779009596897,60.279200000000586,55.279200000000586,597,120,25.79699999999866
